Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
11,4,22,0,0,6,6.3,0.0,6,0.0,0.0
11,4,23,0,0,5.8,5.5,0.0,6,0.0,0.0
11,5,0,0,0,5.7,4.6,0.0,6,0.0,0.0
11,5,1,0,0,5.6,4.6,0.0,6,0.0,0.0
11,5,2,0,0,5.6,4.6,0.0,6,0.0,0.0
11,5,3,0,0,5.5,4.6,0.0,6,0.0,0.0
11,5,4,0,0,5.1,4.3,0.0,5,0.0,0.0
11,5,5,0,0,4.6,3.9,0.0,5,0.0,0.0
11,5,6,0,0,4.2,3.6,0.0,4,0.0,0.0
11,5,7,0,5,5,3.6,4.4,3,4.4,0.0
11,5,8,0,40,5.8,3.6,39.0,5,38.8,33.0
11,5,9,20,85,6.6,3.6,110.7,8,109.1,101.8
11,5,10,27,118,7.2,3.8,157.4,10,154.1,145.8
11,5,11,13,130,7.9,3.9,144.2,10,141.1,133.0
11,5,12,6,116,8.5,4.1,120.3,10,117.7,110.2
11,5,13,0,90,8.2,4.2,86.6,9,85.1,78.4
11,5,14,0,51,8,4.3,45.6,8,45.0,39.0
11,5,15,0,13,7.7,4.4,11.1,6,11.0,5.7
11,5,16,0,1,7.4,4.4,0.9,6,0.9,0.0
11,5,17,0,0,7.2,4.5,0.0,7,0.0,0.0
11,5,18,0,0,6.9,4.6,0.0,7,0.0,0.0
11,5,19,0,0,7.6,4.8,0.0,8,0.0,0.0
11,5,20,0,0,8.2,4.9,0.0,8,0.0,0.0
11,5,21,0,0,8.9,5.1,0.0,9,0.0,0.0
11,5,22,0,0,9.4,4.9,0.0,9,0.0,0.0
11,5,23,0,0,9.9,4.8,0.0,10,0.0,0.0
11,6,0,0,0,10.4,4.6,0.0,10,0.0,0.0
11,6,1,0,0,10.5,5.1,0.0,11,0.0,0.0
11,6,2,0,0,10.7,5.7,0.0,11,0.0,0.0
11,6,3,0,0,10.8,6.2,0.0,11,0.0,0.0
11,6,4,0,0,10.5,6,0.0,11,0.0,0.0
11,6,5,0,0,10.2,5.9,0.0,10,0.0,0.0
11,6,6,0,0,9.9,5.7,0.0,10,0.0,0.0
11,6,7,0,1,10.1,6.4,0.9,9,0.9,0.0
11,6,8,0,14,10.3,7,11.9,9,11.7,6.4
11,6,9,0,39,10.5,7.7,33.3,10,32.6,26.9
11,6,10,0,73,10.8,7.9,65.8,11,64.3,58.0
11,6,11,0,103,11.1,8,99.0,12,96.3,89.3
11,6,12,6,113,11.4,8.2,117.1,12,113.8,106.4
11,6,13,0,81,11.3,8.2,76.1,12,74.1,67.6
11,6,14,0,41,11.1,8.2,35.0,11,34.2,28.5
11,6,15,0,9,11,8.2,7.6,10,7.5,2.2
11,6,16,0,0,11.1,8.2,0.0,11,0.0,0.0
11,6,17,0,0,11.3,8.2,0.0,11,0.0,0.0
11,6,18,0,0,11.4,8.2,0.0,11,0.0,0.0
11,6,19,0,0,11.6,10.1,0.0,12,0.0,0.0
11,6,20,0,0,11.7,12,0.0,12,0.0,0.0
11,6,21,0,0,11.9,13.9,0.0,12,0.0,0.0
11,6,22,0,0,11.8,12,0.0,12,0.0,0.0
11,6,23,0,0,11.8,10.1,0.0,12,0.0,0.0
11,7,0,0,0,11.7,8.2,0.0,12,0.0,0.0
11,7,1,0,0,11.5,7.9,0.0,12,0.0,0.0
11,7,2,0,0,11.3,7.5,0.0,11,0.0,0.0
11,7,3,0,0,11.1,7.2,0.0,11,0.0,0.0
11,7,4,0,0,10.9,7.4,0.0,11,0.0,0.0
11,7,5,0,0,10.7,7.5,0.0,11,0.0,0.0
11,7,6,0,0,10.5,7.7,0.0,11,0.0,0.0
11,7,7,0,1,9.9,7.4,0.9,9,0.9,0.0
11,7,8,0,13,9.2,7,11.0,8,10.9,5.6
11,7,9,0,37,8.6,6.7,31.6,8,31.1,25.5
11,7,10,0,58,8.2,6,49.8,8,49.1,43.0
11,7,11,0,68,7.9,5.3,59.3,8,58.5,52.2
11,7,12,0,67,7.5,4.6,58.4,7,57.6,51.4
11,7,13,33,103,7.5,5.6,142.9,9,140.2,132.2
11,7,14,76,74,7.6,6.7,146.3,9,142.8,134.8
11,7,15,0,27,7.6,7.7,25.7,7,25.4,19.8
11,7,16,0,1,7.4,7.9,0.9,6,0.9,0.0
11,7,17,0,0,7.2,8,0.0,7,0.0,0.0
11,7,18,0,0,7,8.2,0.0,7,0.0,0.0
11,7,19,0,0,7,8,0.0,7,0.0,0.0
11,7,20,0,0,7.1,7.9,0.0,7,0.0,0.0
11,7,21,0,0,7.1,7.7,0.0,7,0.0,0.0
11,7,22,0,0,7,7,0.0,7,0.0,0.0
11,7,23,0,0,7,6.4,0.0,7,0.0,0.0
11,8,0,0,0,6.9,5.7,0.0,7,0.0,0.0
11,8,1,0,0,6.9,5.7,0.0,7,0.0,0.0
11,8,2,0,0,5.3,7.7,0.0,5,0.0,0.0
11,8,3,0,0,3.8,9.8,0.0,4,0.0,0.0
11,8,4,0,0,3,9.3,0.0,3,0.0,0.0
11,8,5,0,0,2.2,8.7,0.0,2,0.0,0.0
11,8,6,0,0,1.4,8.2,0.0,1,0.0,0.0
11,8,7,0,3,1.8,7.7,2.6,1,2.7,0.0
11,8,8,33,38,2.2,7.2,60.7,2,60.3,54.1
11,8,9,212,80,2.6,6.7,260.5,6,256.5,245.6
11,8,10,335,100,3.3,6.5,423.1,11,412.3,396.6
11,8,11,318,126,3.9,6.4,447.6,12,434.7,418.3
11,8,12,373,100,4.6,6.2,472.4,13,456.5,439.3
11,8,13,260,107,4,5.5,353.4,11,343.8,330.3
11,8,14,185,70,3.5,4.8,222.7,8,217.7,207.8
11,8,15,2,28,2.9,4.1,28.8,2,28.8,23.2
11,8,16,0,1,1.7,2.7,0.9,-1,0.9,0.0
11,8,17,0,0,0.4,1.4,0.0,0,0.0,0.0
11,8,18,0,0,-0.8,0,0.0,-1,0.0,0.0
11,8,19,0,0,-1.3,0,0.0,-1,0.0,0.0
11,8,20,0,0,-1.8,0,0.0,-2,0.0,0.0
11,8,21,0,0,-2.3,0,0.0,-2,0.0,0.0
11,8,22,0,0,-2.9,0.5,0.0,-3,0.0,0.0
11,8,23,0,0,-3.5,1,0.0,-4,0.0,0.0
11,9,0,0,0,-4.1,1.5,0.0,-4,0.0,0.0
11,9,1,0,0,-3.8,1.3,0.0,-4,0.0,0.0
11,9,2,0,0,-3.4,1.2,0.0,-3,0.0,0.0
11,9,3,0,0,-3.1,1,0.0,-3,0.0,0.0
11,9,4,0,0,-2.1,2,0.0,-2,0.0,0.0
11,9,5,0,0,-1.2,3.1,0.0,-1,0.0,0.0
11,9,6,0,0,-0.2,4.1,0.0,0,0.0,0.0
11,9,7,0,3,1.1,4.6,2.6,-1,2.7,0.0
11,9,8,26,36,2.4,5.2,54.7,2,54.4,48.3
11,9,9,202,78,3.7,5.7,251.1,8,246.2,235.5
11,9,10,330,98,4.3,6.5,416.0,11,404.2,388.8
11,9,11,433,92,5,7.4,514.5,14,496.9,478.3
11,9,12,326,121,5.6,8.2,444.9,13,431.1,414.8
11,9,13,351,84,5,8,406.1,11,394.4,379.4
11,9,14,176,68,4.5,7.9,214.3,7,209.8,200.1
11,9,15,0,26,3.9,7.7,25.3,3,25.3,19.7
11,9,16,0,0,3.9,8.4,0.0,4,0.0,0.0
11,9,17,0,0,4,9.1,0.0,4,0.0,0.0
11,9,18,0,0,4,9.8,0.0,4,0.0,0.0
11,9,19,0,0,4,9.6,0.0,4,0.0,0.0
11,9,20,0,0,4.1,9.5,0.0,4,0.0,0.0
11,9,21,0,0,4.1,9.3,0.0,4,0.0,0.0
11,9,22,0,0,4,9.3,0.0,4,0.0,0.0
11,9,23,0,0,3.9,9.3,0.0,4,0.0,0.0
11,10,0,0,0,3.8,9.3,0.0,4,0.0,0.0
11,10,1,0,0,3.8,9.1,0.0,4,0.0,0.0
11,10,2,0,0,3.8,8.9,0.0,4,0.0,0.0
11,10,3,0,0,3.8,8.7,0.0,4,0.0,0.0
11,10,4,0,0,4.3,9.1,0.0,4,0.0,0.0
11,10,5,0,0,4.9,9.4,0.0,5,0.0,0.0
11,10,6,0,0,5.4,9.8,0.0,5,0.0,0.0
11,10,7,0,1,5.5,10.1,0.9,4,0.9,0.0
11,10,8,0,11,5.7,10.5,9.3,5,9.3,4.0
11,10,9,0,34,5.8,10.8,29.0,5,28.9,23.2
11,10,10,0,54,6.5,9.3,46.2,6,45.8,39.8
11,10,11,0,65,7.2,7.7,56.6,7,55.9,49.8
11,10,12,0,63,7.9,6.2,54.6,8,53.9,47.8
11,10,13,13,92,8,6.2,102.6,9,100.8,93.7
11,10,14,41,66,8,6.2,102.8,9,100.6,93.5
11,10,15,0,22,8.1,6.2,19.9,7,19.7,14.2
11,10,16,0,0,7.7,6.5,0.0,8,0.0,0.0
11,10,17,0,0,7.2,6.9,0.0,7,0.0,0.0
11,10,18,0,0,6.8,7.2,0.0,7,0.0,0.0
11,10,19,0,0,6.7,7,0.0,7,0.0,0.0
11,10,20,0,0,6.5,6.9,0.0,7,0.0,0.0
11,10,21,0,0,6.4,6.7,0.0,6,0.0,0.0
11,10,22,0,0,6,6.2,0.0,6,0.0,0.0
11,10,23,0,0,5.7,5.6,0.0,6,0.0,0.0
11,11,0,0,0,5.3,5.1,0.0,5,0.0,0.0
11,11,1,0,0,5.6,5.3,0.0,6,0.0,0.0
11,11,2,0,0,6,5.5,0.0,6,0.0,0.0
11,11,3,0,0,6.3,5.7,0.0,6,0.0,0.0
11,11,4,0,0,6.5,5.9,0.0,7,0.0,0.0
11,11,5,0,0,6.6,6,0.0,7,0.0,0.0
11,11,6,0,0,6.8,6.2,0.0,7,0.0,0.0
11,11,7,0,1,6.9,6.2,0.9,5,0.9,0.0
11,11,8,0,15,7.1,6.2,12.8,6,12.7,7.3
11,11,9,0,55,7.2,6.2,51.1,7,50.6,44.5
11,11,10,0,78,7.1,6.5,73.7,7,72.8,66.3
11,11,11,0,79,7.1,6.9,72.4,7,71.5,65.1
11,11,12,0,62,7,7.2,53.7,7,53.1,47.0
11,11,13,0,49,6.9,7.2,41.9,6,41.5,35.6
11,11,14,0,28,6.8,7.2,23.9,6,23.7,18.1
11,11,15,0,7,6.7,7.2,5.9,6,5.9,0.7
11,11,16,0,0,6.5,8.1,0.0,7,0.0,0.0
11,11,17,0,0,6.3,8.9,0.0,6,0.0,0.0
11,11,18,0,0,6.1,9.8,0.0,6,0.0,0.0
11,11,19,0,0,6.5,8.6,0.0,7,0.0,0.0
11,11,20,0,0,6.8,7.4,0.0,7,0.0,0.0
11,11,21,0,0,7.2,6.2,0.0,7,0.0,0.0
11,11,22,0,0,7.4,5.5,0.0,7,0.0,0.0
11,11,23,0,0,7.6,4.8,0.0,8,0.0,0.0
11,12,0,0,0,7.8,4.1,0.0,8,0.0,0.0
11,12,1,0,0,6.9,7,0.0,7,0.0,0.0
11,12,2,0,0,5.9,10,0.0,6,0.0,0.0
11,12,3,0,0,5,12.9,0.0,5,0.0,0.0
11,12,4,0,0,5.1,12,0.0,5,0.0,0.0
11,12,5,0,0,5.1,11.2,0.0,5,0.0,0.0
11,12,6,0,0,5.2,10.3,0.0,5,0.0,0.0
11,12,7,0,0,5.4,10.5,0.0,5,0.0,0.0
11,12,8,0,14,5.6,10.6,11.9,5,11.9,6.5
11,12,9,0,54,5.8,10.8,50.4,6,50.0,44.0
11,12,10,0,87,6,11,85.7,6,85.0,78.2
11,12,11,5,103,6.1,11.1,106.9,7,105.8,98.6
11,12,12,4,101,6.3,11.3,104.0,7,102.8,95.7
11,12,13,0,81,6.2,10.9,79.3,6,78.6,72.0
11,12,14,0,46,6.1,10.4,42.1,6,41.8,35.9
11,12,15,0,11,6,10,9.4,5,9.3,4.0
11,12,16,0,0,6,9.6,0.0,6,0.0,0.0
11,12,17,0,0,5.9,9.1,0.0,6,0.0,0.0
11,12,18,0,0,5.8,8.7,0.0,6,0.0,0.0
11,12,19,0,0,5.7,8.5,0.0,6,0.0,0.0
11,12,20,0,0,5.5,8.4,0.0,6,0.0,0.0
11,12,21,0,0,5.4,8.2,0.0,5,0.0,0.0
11,12,22,0,0,5.3,8,0.0,5,0.0,0.0
11,12,23,0,0,5.1,7.9,0.0,5,0.0,0.0
11,13,0,0,0,5,7.7,0.0,5,0.0,0.0
11,13,1,0,0,5,7.5,0.0,5,0.0,0.0
11,13,2,0,0,5,7.4,0.0,5,0.0,0.0
11,13,3,0,0,5,7.2,0.0,5,0.0,0.0
11,13,4,0,0,4.9,7,0.0,5,0.0,0.0
11,13,5,0,0,4.7,6.9,0.0,5,0.0,0.0
11,13,6,0,0,4.6,6.7,0.0,5,0.0,0.0
11,13,7,0,1,4.8,7.4,0.9,3,0.9,0.0
11,13,8,10,28,4.9,8,36.4,4,36.1,30.4
11,13,9,158,75,5.1,8.7,219.2,8,215.0,205.2
11,13,10,359,80,5.5,8.9,412.4,11,400.8,385.5
11,13,11,412,88,5.8,9.1,488.4,13,472.7,454.9
11,13,12,348,104,6.2,9.3,454.0,13,439.7,423.1
11,13,13,284,82,6,8.6,351.0,11,341.1,327.7
11,13,14,48,62,5.7,7.9,103.7,7,102.2,95.0
11,13,15,0,11,5.5,7.2,9.4,4,9.3,4.1
11,13,16,0,0,5.1,6.3,0.0,5,0.0,0.0
11,13,17,0,0,4.6,5.5,0.0,5,0.0,0.0
11,13,18,0,0,4.2,4.6,0.0,4,0.0,0.0
11,13,19,0,0,4,4.8,0.0,4,0.0,0.0
11,13,20,0,0,3.7,4.9,0.0,4,0.0,0.0
11,13,21,0,0,3.5,5.1,0.0,4,0.0,0.0
11,13,22,0,0,3.1,5.1,0.0,3,0.0,0.0
11,13,23,0,0,2.8,5.1,0.0,3,0.0,0.0
11,14,0,0,0,2.4,5.1,0.0,2,0.0,0.0
11,14,1,0,0,2.2,4.8,0.0,2,0.0,0.0
11,14,2,0,0,2.1,4.4,0.0,2,0.0,0.0
11,14,3,0,0,1.9,4.1,0.0,2,0.0,0.0
11,14,4,0,0,1.2,3.8,0.0,1,0.0,0.0
11,14,5,0,0,0.4,3.4,0.0,0,0.0,0.0
11,14,6,0,0,-0.3,3.1,0.0,0,0.0,0.0
11,14,7,0,1,0.5,3.3,0.9,-2,0.9,0.0
11,14,8,6,27,1.2,3.4,29.5,0,29.7,24.0
11,14,9,127,75,2,3.6,187.8,5,185.8,176.7
11,14,10,293,91,3.2,4.3,359.9,11,350.3,336.6
11,14,11,392,89,4.3,5,472.4,14,455.2,438.0
11,14,12,294,112,5.5,5.7,405.1,13,391.3,376.3
11,14,13,318,79,5.2,5.3,372.4,13,360.0,346.0
11,14,14,166,58,4.9,5,194.7,9,189.8,180.6
11,14,15,0,20,4.6,4.6,18.5,4,18.5,13.1
11,14,16,0,0,3.5,4.3,0.0,4,0.0,0.0
11,14,17,0,0,2.4,3.9,0.0,2,0.0,0.0
11,14,18,0,0,1.3,3.6,0.0,1,0.0,0.0
11,14,19,0,0,1.4,3.8,0.0,1,0.0,0.0
11,14,20,0,0,1.4,3.9,0.0,1,0.0,0.0
11,14,21,0,0,1.5,4.1,0.0,2,0.0,0.0
11,14,22,0,0,1.9,4.3,0.0,2,0.0,0.0
11,14,23,0,0,2.3,4.4,0.0,2,0.0,0.0
11,15,0,0,0,2.7,4.6,0.0,3,0.0,0.0
11,15,1,0,0,2,4.1,0.0,2,0.0,0.0
11,15,2,0,0,1.2,3.6,0.0,1,0.0,0.0
11,15,3,0,0,0.5,3.1,0.0,1,0.0,0.0
11,15,4,0,0,0.3,3.1,0.0,0,0.0,0.0
11,15,5,0,0,0.1,3.1,0.0,0,0.0,0.0
11,15,6,0,0,-0.1,3.1,0.0,0,0.0,0.0
11,15,7,0,0,0.8,3.1,0.0,1,0.0,0.0
11,15,8,0,24,1.8,3.1,22.4,0,22.7,17.1
11,15,9,149,51,2.7,3.1,175.2,6,172.7,163.9
11,15,10,77,97,2.6,2.9,174.3,6,172.5,163.7
11,15,11,39,111,2.4,2.8,162.9,6,161.7,153.2
11,15,12,3,96,2.3,2.6,98.5,4,98.5,91.4
11,15,13,58,95,1.8,2.8,157.9,5,157.1,148.7
11,15,14,47,63,1.3,2.9,107.4,3,107.1,99.9
11,15,15,0,18,0.8,3.1,15.9,-1,16.1,10.7
11,15,16,0,0,0.8,3.6,0.0,1,0.0,0.0
11,15,17,0,0,0.9,4.1,0.0,1,0.0,0.0
11,15,18,0,0,0.9,4.6,0.0,1,0.0,0.0
11,15,19,0,0,0.9,4.8,0.0,1,0.0,0.0
11,15,20,0,0,0.8,4.9,0.0,1,0.0,0.0
11,15,21,0,0,0.8,5.1,0.0,1,0.0,0.0
11,15,22,0,0,0.9,5.6,0.0,1,0.0,0.0
11,15,23,0,0,1.1,6.2,0.0,1,0.0,0.0
11,16,0,0,0,1.2,6.7,0.0,1,0.0,0.0
11,16,1,0,0,1.4,6.9,0.0,1,0.0,0.0
11,16,2,0,0,1.7,7,0.0,2,0.0,0.0
11,16,3,0,0,1.9,7.2,0.0,2,0.0,0.0
11,16,4,0,0,2,7.4,0.0,2,0.0,0.0
11,16,5,0,0,2,7.5,0.0,2,0.0,0.0
11,16,6,0,0,2.1,7.7,0.0,2,0.0,0.0
11,16,7,0,0,2.2,8,0.0,2,0.0,0.0
11,16,8,0,9,2.3,8.4,7.6,1,7.7,2.5
11,16,9,0,28,2.4,8.7,23.9,2,24.0,18.5
11,16,10,0,47,2.6,8.2,40.2,2,40.4,34.5
11,16,11,0,57,2.9,7.7,49.0,3,49.2,43.1
11,16,12,0,56,3.1,7.2,48.1,3,48.2,42.2
11,16,13,0,44,3.4,7.4,37.6,3,37.7,31.9
11,16,14,0,24,3.7,7.5,20.4,3,20.5,15.0
11,16,15,0,5,4,7.7,4.2,3,4.2,0.0
11,16,16,0,0,4,7.4,0.0,4,0.0,0.0
11,16,17,0,0,3.9,7,0.0,4,0.0,0.0
11,16,18,0,0,3.9,6.7,0.0,4,0.0,0.0
11,16,19,0,0,4.3,5.8,0.0,4,0.0,0.0
11,16,20,0,0,4.6,5,0.0,5,0.0,0.0
11,16,21,0,0,5,4.1,0.0,5,0.0,0.0
11,16,22,0,0,5.1,3.6,0.0,5,0.0,0.0
11,16,23,0,0,5.1,3.1,0.0,5,0.0,0.0
11,17,0,0,0,5.2,2.6,0.0,5,0.0,0.0
11,17,1,0,0,5,2.6,0.0,5,0.0,0.0
11,17,2,0,0,4.8,2.6,0.0,5,0.0,0.0
11,17,3,0,0,4.6,2.6,0.0,5,0.0,0.0
11,17,4,0,0,4.9,2.6,0.0,5,0.0,0.0
11,17,5,0,0,5.3,2.6,0.0,5,0.0,0.0
11,17,6,0,0,5.6,2.6,0.0,6,0.0,0.0
11,17,7,0,0,5.8,2.8,0.0,6,0.0,0.0
11,17,8,0,10,6,2.9,8.5,4,8.5,3.2
11,17,9,0,44,6.2,3.1,39.9,5,39.7,33.8
11,17,10,0,76,6.6,3.3,74.3,7,73.5,67.0
11,17,11,2,93,6.9,3.4,94.5,8,93.2,86.2
11,17,12,2,92,7.3,3.6,93.6,8,92.2,85.3
11,17,13,0,72,7,3.8,70.3,7,69.5,63.0
11,17,14,0,38,6.8,3.9,33.8,6,33.5,27.8
11,17,15,0,8,6.5,4.1,6.8,5,6.8,1.5
11,17,16,0,0,6.6,4.3,0.0,7,0.0,0.0
11,17,17,0,0,6.7,4.4,0.0,7,0.0,0.0
11,17,18,0,0,6.8,4.6,0.0,7,0.0,0.0
11,17,19,0,0,6.8,4.4,0.0,7,0.0,0.0
11,17,20,0,0,6.8,4.3,0.0,7,0.0,0.0
11,17,21,0,0,6.8,4.1,0.0,7,0.0,0.0
11,17,22,0,0,6.7,4.1,0.0,7,0.0,0.0
11,17,23,0,0,6.5,4.1,0.0,7,0.0,0.0
11,18,0,0,0,6.4,4.1,0.0,6,0.0,0.0
11,18,1,0,0,5.9,3.4,0.0,6,0.0,0.0
11,18,2,0,0,5.4,2.8,0.0,5,0.0,0.0
11,18,3,0,0,4.9,2.1,0.0,5,0.0,0.0
11,18,4,0,0,4.2,2.3,0.0,4,0.0,0.0
11,18,5,0,0,3.6,2.4,0.0,4,0.0,0.0
11,18,6,0,0,2.9,2.6,0.0,3,0.0,0.0
11,18,7,0,0,3.5,2.4,0.0,4,0.0,0.0
11,18,8,0,18,4.2,2.3,15.4,2,15.4,10.0
11,18,9,100,52,4.8,2.1,133.7,7,131.4,123.6
11,18,10,91,97,5,2.9,201.7,9,197.6,188.3
11,18,11,168,101,5.3,3.8,270.5,11,263.4,252.3
11,18,12,114,113,5.5,4.6,246.1,10,240.3,229.8
11,18,13,131,95,4.8,4.3,229.0,9,224.1,214.0
11,18,14,62,60,4.2,3.9,125.4,6,123.6,116.0
11,18,15,0,15,3.5,3.6,12.8,2,12.9,7.5
11,18,16,0,0,3.9,4.5,0.0,4,0.0,0.0
11,18,17,0,0,4.2,5.3,0.0,4,0.0,0.0
11,18,18,0,0,4.6,6.2,0.0,5,0.0,0.0
11,18,19,0,0,4.9,6.2,0.0,5,0.0,0.0
11,18,20,0,0,5.1,6.2,0.0,5,0.0,0.0
11,18,21,0,0,5.4,6.2,0.0,5,0.0,0.0
11,18,22,0,0,5.3,7.6,0.0,5,0.0,0.0
11,18,23,0,0,5.2,8.9,0.0,5,0.0,0.0
11,19,0,0,0,5.1,10.3,0.0,5,0.0,0.0
11,19,1,0,0,4.8,10.1,0.0,5,0.0,0.0
11,19,2,0,0,4.6,10,0.0,5,0.0,0.0
11,19,3,0,0,4.3,9.8,0.0,4,0.0,0.0
11,19,4,0,0,4.8,8.2,0.0,5,0.0,0.0
11,19,5,0,0,5.2,6.7,0.0,5,0.0,0.0
11,19,6,0,0,5.7,5.1,0.0,6,0.0,0.0
11,19,7,0,0,5.9,5.6,0.0,6,0.0,0.0
11,19,8,0,17,6,6.2,14.5,5,14.4,9.1
11,19,9,167,47,6.2,6.7,181.6,8,177.2,168.3
11,19,10,242,80,5.1,8.2,303.9,9,297.2,285.1
11,19,11,342,85,4,9.7,422.9,10,413.6,397.9
11,19,12,304,96,7,7.2,388.9,13,375.5,361.1
11,19,13,212,79,6.8,8.6,277.1,11,269.7,258.4
11,19,14,21,50,6.6,9.9,71.8,7,70.8,64.3
11,19,15,0,7,6.4,11.3,5.9,6,5.9,0.7
11,19,16,0,0,6,4.6,0.0,6,0.0,0.0
11,19,17,0,0,6,7.2,0.0,6,0.0,0.0
11,19,18,0,0,5.4,7.7,0.0,5,0.0,0.0
11,19,19,0,0,5.6,8.4,0.0,6,0.0,0.0
11,19,20,0,0,5.9,9.1,0.0,6,0.0,0.0
11,19,21,0,0,6.1,9.8,0.0,6,0.0,0.0
11,19,22,0,0,6.1,10.8,0.0,6,0.0,0.0
11,19,23,0,0,6.1,11.9,0.0,6,0.0,0.0
11,20,0,0,0,6.1,12.9,0.0,6,0.0,0.0
11,20,1,0,0,6,12,0.0,6,0.0,0.0
11,20,2,0,0,5.9,11.2,0.0,6,0.0,0.0
11,20,3,0,0,5.8,10.3,0.0,6,0.0,0.0
11,20,4,0,0,5.8,11,0.0,6,0.0,0.0
11,20,5,0,0,5.8,11.6,0.0,6,0.0,0.0
11,20,6,0,0,5.8,12.3,0.0,6,0.0,0.0
11,20,7,0,0,5.8,11.8,0.0,6,0.0,0.0
11,20,8,0,12,5.7,11.3,10.2,5,10.2,4.9
11,20,9,0,40,5.7,10.8,36.0,5,35.8,30.0
11,20,10,18,83,6,9.9,99.9,6,98.9,91.8
11,20,11,84,104,6.3,9.1,208.1,9,204.5,194.9
11,20,12,108,110,6.6,8.2,238.0,10,232.9,222.6
11,20,13,58,83,6.3,7.9,142.6,8,140.3,132.3
11,20,14,0,42,6,7.5,40.4,6,40.1,34.3
11,20,15,0,7,5.7,7.2,5.9,5,5.9,0.7
11,20,16,0,0,5.7,8.2,0.0,6,0.0,0.0
11,20,17,0,0,5.8,9.3,0.0,6,0.0,0.0
11,20,18,0,0,5.8,10.3,0.0,6,0.0,0.0
11,20,19,0,0,5.5,9.3,0.0,6,0.0,0.0
11,20,20,0,0,5.2,8.2,0.0,5,0.0,0.0
11,20,21,0,0,4.9,7.2,0.0,5,0.0,0.0
11,20,22,0,0,3.9,6.3,0.0,4,0.0,0.0
11,20,23,0,0,3,5.5,0.0,3,0.0,0.0
11,21,0,0,0,2,4.6,0.0,2,0.0,0.0
11,21,1,0,0,2.7,5.5,0.0,3,0.0,0.0
11,21,2,0,0,3.4,6.3,0.0,3,0.0,0.0
11,21,3,0,0,4.1,7.2,0.0,4,0.0,0.0
11,21,4,0,0,3.7,7.2,0.0,4,0.0,0.0
11,21,5,0,0,3.3,7.2,0.0,3,0.0,0.0
11,21,6,0,0,2.9,7.2,0.0,3,0.0,0.0
11,21,7,0,0,3.3,7.5,0.0,3,0.0,0.0
11,21,8,0,14,3.7,7.9,11.9,3,12.0,6.6
11,21,9,16,48,4.1,8.2,64.1,4,63.8,57.5
11,21,10,36,84,4.6,8.4,127.2,6,126.2,118.6
11,21,11,74,96,5.2,8.5,172.8,7,170.6,161.9
11,21,12,50,101,5.7,8.7,162.1,7,160.0,151.5
11,21,13,64,85,5.6,8,151.6,7,149.5,141.3
11,21,14,26,51,5.4,7.4,78.8,6,77.9,71.3
11,21,15,0,12,5.3,6.7,10.2,4,10.2,4.9
11,21,16,0,0,4.7,5.8,0.0,5,0.0,0.0
11,21,17,0,0,4.1,5,0.0,4,0.0,0.0
11,21,18,0,0,3.5,4.1,0.0,4,0.0,0.0
11,21,19,0,0,3,3.9,0.0,3,0.0,0.0
11,21,20,0,0,2.4,3.8,0.0,2,0.0,0.0
11,21,21,0,0,1.9,3.6,0.0,2,0.0,0.0
11,21,22,0,0,1.6,4.1,0.0,2,0.0,0.0
11,21,23,0,0,1.4,4.6,0.0,1,0.0,0.0
11,22,0,0,0,1.1,5.1,0.0,1,0.0,0.0
11,22,1,0,0,0.6,4.3,0.0,1,0.0,0.0
11,22,2,0,0,0.2,3.4,0.0,0,0.0,0.0
11,22,3,0,0,-0.3,2.6,0.0,0,0.0,0.0
11,22,4,0,0,0,3.1,0.0,0,0.0,0.0
11,22,5,0,0,0.3,3.6,0.0,0,0.0,0.0
11,22,6,0,0,0.6,4.1,0.0,1,0.0,0.0
11,22,7,0,0,0.9,3.9,0.0,1,0.0,0.0
11,22,8,0,16,1.3,3.8,13.7,0,13.8,8.5
11,22,9,282,31,1.6,3.6,252.5,6,247.4,236.7
11,22,10,238,75,2.1,3.6,293.2,9,287.1,275.3
11,22,11,129,108,2.5,3.6,253.3,8,249.0,238.3
11,22,12,48,99,3,3.6,158.1,6,156.6,148.3
11,22,13,4,78,2.6,3.9,85.2,3,85.2,78.4
11,22,14,0,36,2.1,4.3,32.9,1,33.1,27.4
11,22,15,0,6,1.7,4.6,5.1,0,5.1,0.0
11,22,16,0,0,1.2,4.4,0.0,1,0.0,0.0
11,22,17,0,0,0.6,4.3,0.0,1,0.0,0.0
11,22,18,0,0,0.1,4.1,0.0,0,0.0,0.0
11,22,19,0,0,-0.3,3.4,0.0,0,0.0,0.0
11,22,20,0,0,-0.8,2.8,0.0,-1,0.0,0.0
11,22,21,0,0,-1.2,2.1,0.0,-1,0.0,0.0
11,22,22,0,0,-0.5,2.9,0.0,-1,0.0,0.0
11,22,23,0,0,0.2,3.8,0.0,0,0.0,0.0
11,23,0,0,0,0.9,4.6,0.0,1,0.0,0.0
11,23,1,0,0,1.2,5,0.0,1,0.0,0.0
11,23,2,0,0,1.6,5.3,0.0,2,0.0,0.0
11,23,3,0,0,1.9,5.7,0.0,2,0.0,0.0
