HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR,Date,Hour
2021-01-12 17:00:00,2021-01-12 18:00:00,DK2,449.209991,60.400002,2021-01-12,18
2021-01-12 18:00:00,2021-01-12 19:00:00,DK2,398.48999,53.580002,2021-01-12,19
2021-01-12 19:00:00,2021-01-12 20:00:00,DK2,374.100006,50.299999,2021-01-12,20
2021-01-12 20:00:00,2021-01-12 21:00:00,DK2,302.769989,40.709999,2021-01-12,21
2021-01-12 21:00:00,2021-01-12 22:00:00,DK2,280.76001,37.75,2021-01-12,22
2021-01-12 22:00:00,2021-01-12 23:00:00,DK2,257.480011,34.619999,2021-01-12,23
2021-01-12 23:00:00,2021-01-13 00:00:00,DK2,245.699997,33.029999,2021-01-13,0
2021-01-13 00:00:00,2021-01-13 01:00:00,DK2,241.229996,32.43,2021-01-13,1
2021-01-13 01:00:00,2021-01-13 02:00:00,DK2,234.910004,31.58,2021-01-13,2
2021-01-13 02:00:00,2021-01-13 03:00:00,DK2,229.410004,30.84,2021-01-13,3
2021-01-13 03:00:00,2021-01-13 04:00:00,DK2,235.649994,31.68,2021-01-13,4
2021-01-13 04:00:00,2021-01-13 05:00:00,DK2,273.809998,36.810001,2021-01-13,5
2021-01-13 05:00:00,2021-01-13 06:00:00,DK2,311.450012,41.869999,2021-01-13,6
2021-01-13 06:00:00,2021-01-13 07:00:00,DK2,343.73999,46.209999,2021-01-13,7
2021-01-13 07:00:00,2021-01-13 08:00:00,DK2,417.600006,56.139999,2021-01-13,8
2021-01-13 08:00:00,2021-01-13 09:00:00,DK2,354.899994,47.709999,2021-01-13,9
2021-01-13 09:00:00,2021-01-13 10:00:00,DK2,343.890015,46.23,2021-01-13,10
2021-01-13 10:00:00,2021-01-13 11:00:00,DK2,325.959991,43.82,2021-01-13,11
2021-01-13 11:00:00,2021-01-13 12:00:00,DK2,306.619995,41.220001,2021-01-13,12
2021-01-13 12:00:00,2021-01-13 13:00:00,DK2,297.839996,40.040001,2021-01-13,13
2021-01-13 13:00:00,2021-01-13 14:00:00,DK2,293.600006,39.470001,2021-01-13,14
2021-01-13 14:00:00,2021-01-13 15:00:00,DK2,306.25,41.169998,2021-01-13,15
2021-01-13 15:00:00,2021-01-13 16:00:00,DK2,341.51001,45.91,2021-01-13,16
2021-01-13 16:00:00,2021-01-13 17:00:00,DK2,412.769989,55.490002,2021-01-13,17
2021-01-13 17:00:00,2021-01-13 18:00:00,DK2,405.480011,54.509998,2021-01-13,18
2021-01-13 18:00:00,2021-01-13 19:00:00,DK2,357.799988,48.099998,2021-01-13,19
2021-01-13 19:00:00,2021-01-13 20:00:00,DK2,350.660004,47.139999,2021-01-13,20
2021-01-13 20:00:00,2021-01-13 21:00:00,DK2,304.089996,40.880001,2021-01-13,21
2021-01-13 21:00:00,2021-01-13 22:00:00,DK2,297.690002,40.02,2021-01-13,22
2021-01-13 22:00:00,2021-01-13 23:00:00,DK2,282.890015,38.029999,2021-01-13,23
2021-01-13 23:00:00,2021-01-14 00:00:00,DK2,277.5,37.299999,2021-01-14,0
2021-01-14 00:00:00,2021-01-14 01:00:00,DK2,274.600006,36.91,2021-01-14,1
2021-01-14 01:00:00,2021-01-14 02:00:00,DK2,275.119995,36.98,2021-01-14,2
2021-01-14 02:00:00,2021-01-14 03:00:00,DK2,293.420013,39.439999,2021-01-14,3
2021-01-14 03:00:00,2021-01-14 04:00:00,DK2,313.649994,42.16,2021-01-14,4
2021-01-14 04:00:00,2021-01-14 05:00:00,DK2,337.309998,45.34,2021-01-14,5
2021-01-14 05:00:00,2021-01-14 06:00:00,DK2,435.959991,58.599998,2021-01-14,6
2021-01-14 06:00:00,2021-01-14 07:00:00,DK2,605.140015,81.339996,2021-01-14,7
2021-01-14 07:00:00,2021-01-14 08:00:00,DK2,677.0,91.0,2021-01-14,8
2021-01-14 08:00:00,2021-01-14 09:00:00,DK2,664.130005,89.269997,2021-01-14,9
2021-01-14 09:00:00,2021-01-14 10:00:00,DK2,666.809998,89.629997,2021-01-14,10
2021-01-14 10:00:00,2021-01-14 11:00:00,DK2,677.380005,91.050003,2021-01-14,11
2021-01-14 11:00:00,2021-01-14 12:00:00,DK2,661.450012,88.910004,2021-01-14,12
2021-01-14 12:00:00,2021-01-14 13:00:00,DK2,663.909973,89.239998,2021-01-14,13
2021-01-14 13:00:00,2021-01-14 14:00:00,DK2,640.099976,86.040001,2021-01-14,14
2021-01-14 14:00:00,2021-01-14 15:00:00,DK2,678.570007,91.209999,2021-01-14,15
2021-01-14 15:00:00,2021-01-14 16:00:00,DK2,743.51001,99.940002,2021-01-14,16
2021-01-14 16:00:00,2021-01-14 17:00:00,DK2,767.320007,103.139999,2021-01-14,17
2021-01-14 17:00:00,2021-01-14 18:00:00,DK2,687.27002,92.379997,2021-01-14,18
2021-01-14 18:00:00,2021-01-14 19:00:00,DK2,652.450012,87.699997,2021-01-14,19
2021-01-14 19:00:00,2021-01-14 20:00:00,DK2,554.849976,74.580002,2021-01-14,20
2021-01-14 20:00:00,2021-01-14 21:00:00,DK2,466.76001,62.740002,2021-01-14,21
2021-01-14 21:00:00,2021-01-14 22:00:00,DK2,445.040009,59.82,2021-01-14,22
2021-01-14 22:00:00,2021-01-14 23:00:00,DK2,413.640015,55.599998,2021-01-14,23
2021-01-14 23:00:00,2021-01-15 00:00:00,DK2,364.359985,48.98,2021-01-15,0
2021-01-15 00:00:00,2021-01-15 01:00:00,DK2,361.980011,48.66,2021-01-15,1
2021-01-15 01:00:00,2021-01-15 02:00:00,DK2,354.839996,47.700001,2021-01-15,2
2021-01-15 02:00:00,2021-01-15 03:00:00,DK2,346.649994,46.599998,2021-01-15,3
2021-01-15 03:00:00,2021-01-15 04:00:00,DK2,357.070007,48.0,2021-01-15,4
2021-01-15 04:00:00,2021-01-15 05:00:00,DK2,383.25,51.52,2021-01-15,5
2021-01-15 05:00:00,2021-01-15 06:00:00,DK2,468.429993,62.970001,2021-01-15,6
2021-01-15 06:00:00,2021-01-15 07:00:00,DK2,594.070007,79.860001,2021-01-15,7
2021-01-15 07:00:00,2021-01-15 08:00:00,DK2,718.900024,96.639999,2021-01-15,8
2021-01-15 08:00:00,2021-01-15 09:00:00,DK2,745.080017,100.160004,2021-01-15,9
2021-01-15 09:00:00,2021-01-15 10:00:00,DK2,743.440002,99.940002,2021-01-15,10
2021-01-15 10:00:00,2021-01-15 11:00:00,DK2,662.880005,89.110001,2021-01-15,11
2021-01-15 11:00:00,2021-01-15 12:00:00,DK2,604.039978,81.199997,2021-01-15,12
2021-01-15 12:00:00,2021-01-15 13:00:00,DK2,584.099976,78.519997,2021-01-15,13
2021-01-15 13:00:00,2021-01-15 14:00:00,DK2,587.969971,79.040001,2021-01-15,14
2021-01-15 14:00:00,2021-01-15 15:00:00,DK2,586.710022,78.870003,2021-01-15,15
2021-01-15 15:00:00,2021-01-15 16:00:00,DK2,625.02002,84.019997,2021-01-15,16
2021-01-15 16:00:00,2021-01-15 17:00:00,DK2,740.169983,99.5,2021-01-15,17
2021-01-15 17:00:00,2021-01-15 18:00:00,DK2,729.159973,98.019997,2021-01-15,18
2021-01-15 18:00:00,2021-01-15 19:00:00,DK2,706.77002,95.010002,2021-01-15,19
2021-01-15 19:00:00,2021-01-15 20:00:00,DK2,574.280029,77.199997,2021-01-15,20
2021-01-15 20:00:00,2021-01-15 21:00:00,DK2,499.75,67.18,2021-01-15,21
2021-01-15 21:00:00,2021-01-15 22:00:00,DK2,470.059998,63.189999,2021-01-15,22
2021-01-15 22:00:00,2021-01-15 23:00:00,DK2,412.26001,55.419998,2021-01-15,23
2021-01-15 23:00:00,2021-01-16 00:00:00,DK2,394.940002,53.09,2021-01-16,0
2021-01-16 00:00:00,2021-01-16 01:00:00,DK2,384.220001,51.650002,2021-01-16,1
2021-01-16 01:00:00,2021-01-16 02:00:00,DK2,371.059998,49.880001,2021-01-16,2
2021-01-16 02:00:00,2021-01-16 03:00:00,DK2,370.76001,49.84,2021-01-16,3
2021-01-16 03:00:00,2021-01-16 04:00:00,DK2,368.299988,49.509998,2021-01-16,4
2021-01-16 04:00:00,2021-01-16 05:00:00,DK2,360.940002,48.52,2021-01-16,5
2021-01-16 05:00:00,2021-01-16 06:00:00,DK2,362.579987,48.740002,2021-01-16,6
2021-01-16 06:00:00,2021-01-16 07:00:00,DK2,382.589996,51.43,2021-01-16,7
2021-01-16 07:00:00,2021-01-16 08:00:00,DK2,446.339996,60.0,2021-01-16,8
2021-01-16 08:00:00,2021-01-16 09:00:00,DK2,475.799988,63.959999,2021-01-16,9
2021-01-16 09:00:00,2021-01-16 10:00:00,DK2,474.390015,63.77,2021-01-16,10
2021-01-16 10:00:00,2021-01-16 11:00:00,DK2,462.190002,62.130001,2021-01-16,11
2021-01-16 11:00:00,2021-01-16 12:00:00,DK2,409.220001,55.009998,2021-01-16,12
2021-01-16 12:00:00,2021-01-16 13:00:00,DK2,376.859985,50.66,2021-01-16,13
2021-01-16 13:00:00,2021-01-16 14:00:00,DK2,368.079987,49.48,2021-01-16,14
2021-01-16 14:00:00,2021-01-16 15:00:00,DK2,376.790009,50.650002,2021-01-16,15
2021-01-16 15:00:00,2021-01-16 16:00:00,DK2,439.790009,59.119999,2021-01-16,16
2021-01-16 16:00:00,2021-01-16 17:00:00,DK2,483.609985,65.010002,2021-01-16,17
2021-01-16 17:00:00,2021-01-16 18:00:00,DK2,493.950012,66.400002,2021-01-16,18
2021-01-16 18:00:00,2021-01-16 19:00:00,DK2,474.309998,63.759998,2021-01-16,19
2021-01-16 19:00:00,2021-01-16 20:00:00,DK2,427.519989,57.470001,2021-01-16,20
2021-01-16 20:00:00,2021-01-16 21:00:00,DK2,394.119995,52.98,2021-01-16,21
2021-01-16 21:00:00,2021-01-16 22:00:00,DK2,395.75,53.200001,2021-01-16,22
2021-01-16 22:00:00,2021-01-16 23:00:00,DK2,358.339996,48.169998,2021-01-16,23
2021-01-16 23:00:00,2021-01-17 00:00:00,DK2,345.859985,46.490002,2021-01-17,0
2021-01-17 00:00:00,2021-01-17 01:00:00,DK2,333.429993,44.82,2021-01-17,1
2021-01-17 01:00:00,2021-01-17 02:00:00,DK2,334.700012,44.990002,2021-01-17,2
2021-01-17 02:00:00,2021-01-17 03:00:00,DK2,338.790009,45.540001,2021-01-17,3
2021-01-17 03:00:00,2021-01-17 04:00:00,DK2,340.720001,45.799999,2021-01-17,4
2021-01-17 04:00:00,2021-01-17 05:00:00,DK2,337.899994,45.419998,2021-01-17,5
2021-01-17 05:00:00,2021-01-17 06:00:00,DK2,339.980011,45.700001,2021-01-17,6
2021-01-17 06:00:00,2021-01-17 07:00:00,DK2,345.929993,46.5,2021-01-17,7
2021-01-17 07:00:00,2021-01-17 08:00:00,DK2,352.779999,47.419998,2021-01-17,8
2021-01-17 08:00:00,2021-01-17 09:00:00,DK2,380.380005,51.130001,2021-01-17,9
2021-01-17 09:00:00,2021-01-17 10:00:00,DK2,420.329987,56.5,2021-01-17,10
2021-01-17 10:00:00,2021-01-17 11:00:00,DK2,445.920013,59.939999,2021-01-17,11
2021-01-17 11:00:00,2021-01-17 12:00:00,DK2,412.959991,55.509998,2021-01-17,12
2021-01-17 12:00:00,2021-01-17 13:00:00,DK2,392.950012,52.82,2021-01-17,13
2021-01-17 13:00:00,2021-01-17 14:00:00,DK2,371.600006,49.950001,2021-01-17,14
2021-01-17 14:00:00,2021-01-17 15:00:00,DK2,397.859985,53.48,2021-01-17,15
2021-01-17 15:00:00,2021-01-17 16:00:00,DK2,450.829987,60.599998,2021-01-17,16
2021-01-17 16:00:00,2021-01-17 17:00:00,DK2,498.809998,67.050003,2021-01-17,17
2021-01-17 17:00:00,2021-01-17 18:00:00,DK2,535.640015,72.0,2021-01-17,18
2021-01-17 18:00:00,2021-01-17 19:00:00,DK2,504.23999,67.779999,2021-01-17,19
2021-01-17 19:00:00,2021-01-17 20:00:00,DK2,464.589996,62.450001,2021-01-17,20
2021-01-17 20:00:00,2021-01-17 21:00:00,DK2,413.329987,55.560001,2021-01-17,21
2021-01-17 21:00:00,2021-01-17 22:00:00,DK2,387.820007,52.130001,2021-01-17,22
2021-01-17 22:00:00,2021-01-17 23:00:00,DK2,348.910004,46.900002,2021-01-17,23
2021-01-17 23:00:00,2021-01-18 00:00:00,DK2,326.220001,43.849998,2021-01-18,0
2021-01-18 00:00:00,2021-01-18 01:00:00,DK2,340.950012,45.830002,2021-01-18,1
2021-01-18 01:00:00,2021-01-18 02:00:00,DK2,339.160004,45.59,2021-01-18,2
2021-01-18 02:00:00,2021-01-18 03:00:00,DK2,341.769989,45.939999,2021-01-18,3
2021-01-18 03:00:00,2021-01-18 04:00:00,DK2,333.51001,44.830002,2021-01-18,4
2021-01-18 04:00:00,2021-01-18 05:00:00,DK2,345.48999,46.439999,2021-01-18,5
2021-01-18 05:00:00,2021-01-18 06:00:00,DK2,444.279999,59.720001,2021-01-18,6
2021-01-18 06:00:00,2021-01-18 07:00:00,DK2,554.460022,74.529999,2021-01-18,7
2021-01-18 07:00:00,2021-01-18 08:00:00,DK2,587.119995,78.919998,2021-01-18,8
2021-01-18 08:00:00,2021-01-18 09:00:00,DK2,562.789978,75.650002,2021-01-18,9
2021-01-18 09:00:00,2021-01-18 10:00:00,DK2,535.859985,72.029999,2021-01-18,10
2021-01-18 10:00:00,2021-01-18 11:00:00,DK2,493.899994,66.389999,2021-01-18,11
2021-01-18 11:00:00,2021-01-18 12:00:00,DK2,446.809998,60.060001,2021-01-18,12
2021-01-18 12:00:00,2021-01-18 13:00:00,DK2,429.25,57.700001,2021-01-18,13
2021-01-18 13:00:00,2021-01-18 14:00:00,DK2,441.970001,59.41,2021-01-18,14
2021-01-18 14:00:00,2021-01-18 15:00:00,DK2,426.950012,57.389999,2021-01-18,15
2021-01-18 15:00:00,2021-01-18 16:00:00,DK2,405.73999,54.540001,2021-01-18,16
2021-01-18 16:00:00,2021-01-18 17:00:00,DK2,445.920013,59.939999,2021-01-18,17
2021-01-18 17:00:00,2021-01-18 18:00:00,DK2,409.76001,55.080002,2021-01-18,18
2021-01-18 18:00:00,2021-01-18 19:00:00,DK2,382.529999,51.419998,2021-01-18,19
2021-01-18 19:00:00,2021-01-18 20:00:00,DK2,349.429993,46.970001,2021-01-18,20
2021-01-18 20:00:00,2021-01-18 21:00:00,DK2,339.459991,45.630001,2021-01-18,21
2021-01-18 21:00:00,2021-01-18 22:00:00,DK2,319.519989,42.950001,2021-01-18,22
2021-01-18 22:00:00,2021-01-18 23:00:00,DK2,281.429993,37.830002,2021-01-18,23
2021-01-18 23:00:00,2021-01-19 00:00:00,DK2,273.390015,36.75,2021-01-19,0
2021-01-19 00:00:00,2021-01-19 01:00:00,DK2,267.369995,35.939999,2021-01-19,1
2021-01-19 01:00:00,2021-01-19 02:00:00,DK2,258.440002,34.740002,2021-01-19,2
2021-01-19 02:00:00,2021-01-19 03:00:00,DK2,267.519989,35.959999,2021-01-19,3
2021-01-19 03:00:00,2021-01-19 04:00:00,DK2,273.019989,36.700001,2021-01-19,4
2021-01-19 04:00:00,2021-01-19 05:00:00,DK2,283.730011,38.139999,2021-01-19,5
2021-01-19 05:00:00,2021-01-19 06:00:00,DK2,309.399994,41.59,2021-01-19,6
2021-01-19 06:00:00,2021-01-19 07:00:00,DK2,347.269989,46.68,2021-01-19,7
2021-01-19 07:00:00,2021-01-19 08:00:00,DK2,420.320007,56.5,2021-01-19,8
2021-01-19 08:00:00,2021-01-19 09:00:00,DK2,405.440002,54.5,2021-01-19,9
2021-01-19 09:00:00,2021-01-19 10:00:00,DK2,392.269989,52.73,2021-01-19,10
2021-01-19 10:00:00,2021-01-19 11:00:00,DK2,405.440002,54.5,2021-01-19,11
2021-01-19 11:00:00,2021-01-19 12:00:00,DK2,388.410004,52.209999,2021-01-19,12
2021-01-19 12:00:00,2021-01-19 13:00:00,DK2,387.660004,52.110001,2021-01-19,13
2021-01-19 13:00:00,2021-01-19 14:00:00,DK2,389.600006,52.369999,2021-01-19,14
2021-01-19 14:00:00,2021-01-19 15:00:00,DK2,381.929993,51.34,2021-01-19,15
2021-01-19 15:00:00,2021-01-19 16:00:00,DK2,386.029999,51.889999,2021-01-19,16
2021-01-19 16:00:00,2021-01-19 17:00:00,DK2,416.899994,56.040001,2021-01-19,17
2021-01-19 17:00:00,2021-01-19 18:00:00,DK2,392.420013,52.75,2021-01-19,18
2021-01-19 18:00:00,2021-01-19 19:00:00,DK2,337.670013,45.389999,2021-01-19,19
2021-01-19 19:00:00,2021-01-19 20:00:00,DK2,308.059998,41.41,2021-01-19,20
2021-01-19 20:00:00,2021-01-19 21:00:00,DK2,295.709991,39.75,2021-01-19,21
2021-01-19 21:00:00,2021-01-19 22:00:00,DK2,272.720001,36.66,2021-01-19,22
2021-01-19 22:00:00,2021-01-19 23:00:00,DK2,232.330002,31.23,2021-01-19,23
2021-01-19 23:00:00,2021-01-20 00:00:00,DK2,225.630005,30.33,2021-01-20,0
2021-01-20 00:00:00,2021-01-20 01:00:00,DK2,211.270004,28.4,2021-01-20,1
2021-01-20 01:00:00,2021-01-20 02:00:00,DK2,202.869995,27.27,2021-01-20,2
2021-01-20 02:00:00,2021-01-20 03:00:00,DK2,199.149994,26.77,2021-01-20,3
2021-01-20 03:00:00,2021-01-20 04:00:00,DK2,214.619995,28.85,2021-01-20,4
2021-01-20 04:00:00,2021-01-20 05:00:00,DK2,237.380005,31.91,2021-01-20,5
2021-01-20 05:00:00,2021-01-20 06:00:00,DK2,265.579987,35.700001,2021-01-20,6
2021-01-20 06:00:00,2021-01-20 07:00:00,DK2,298.23999,40.09,2021-01-20,7
2021-01-20 07:00:00,2021-01-20 08:00:00,DK2,306.869995,41.25,2021-01-20,8
2021-01-20 08:00:00,2021-01-20 09:00:00,DK2,289.380005,38.900002,2021-01-20,9
2021-01-20 09:00:00,2021-01-20 10:00:00,DK2,282.76001,38.009998,2021-01-20,10
2021-01-20 10:00:00,2021-01-20 11:00:00,DK2,282.320007,37.950001,2021-01-20,11
2021-01-20 11:00:00,2021-01-20 12:00:00,DK2,282.089996,37.919998,2021-01-20,12
2021-01-20 12:00:00,2021-01-20 13:00:00,DK2,274.059998,36.84,2021-01-20,13
2021-01-20 13:00:00,2021-01-20 14:00:00,DK2,273.76001,36.799999,2021-01-20,14
2021-01-20 14:00:00,2021-01-20 15:00:00,DK2,282.619995,37.990002,2021-01-20,15
2021-01-20 15:00:00,2021-01-20 16:00:00,DK2,292.579987,39.330002,2021-01-20,16
2021-01-20 16:00:00,2021-01-20 17:00:00,DK2,373.149994,50.16,2021-01-20,17
2021-01-20 17:00:00,2021-01-20 18:00:00,DK2,417.640015,56.139999,2021-01-20,18
2021-01-20 18:00:00,2021-01-20 19:00:00,DK2,292.660004,39.34,2021-01-20,19
2021-01-20 19:00:00,2021-01-20 20:00:00,DK2,265.51001,35.689999,2021-01-20,20
2021-01-20 20:00:00,2021-01-20 21:00:00,DK2,239.470001,32.189999,2021-01-20,21
2021-01-20 21:00:00,2021-01-20 22:00:00,DK2,219.380005,29.49,2021-01-20,22
2021-01-20 22:00:00,2021-01-20 23:00:00,DK2,188.210007,25.299999,2021-01-20,23
2021-01-20 23:00:00,2021-01-21 00:00:00,DK2,184.820007,24.85,2021-01-21,0
2021-01-21 00:00:00,2021-01-21 01:00:00,DK2,159.830002,21.49,2021-01-21,1
2021-01-21 01:00:00,2021-01-21 02:00:00,DK2,155.070007,20.85,2021-01-21,2
2021-01-21 02:00:00,2021-01-21 03:00:00,DK2,148.529999,19.969999,2021-01-21,3
2021-01-21 03:00:00,2021-01-21 04:00:00,DK2,159.979996,21.51,2021-01-21,4
2021-01-21 04:00:00,2021-01-21 05:00:00,DK2,182.809998,24.58,2021-01-21,5
2021-01-21 05:00:00,2021-01-21 06:00:00,DK2,204.309998,27.469999,2021-01-21,6
2021-01-21 06:00:00,2021-01-21 07:00:00,DK2,262.690002,35.32,2021-01-21,7
2021-01-21 07:00:00,2021-01-21 08:00:00,DK2,276.899994,37.23,2021-01-21,8
2021-01-21 08:00:00,2021-01-21 09:00:00,DK2,262.470001,35.290001,2021-01-21,9
2021-01-21 09:00:00,2021-01-21 10:00:00,DK2,245.509995,33.009998,2021-01-21,10
2021-01-21 10:00:00,2021-01-21 11:00:00,DK2,248.259995,33.380001,2021-01-21,11
2021-01-21 11:00:00,2021-01-21 12:00:00,DK2,250.570007,33.689999,2021-01-21,12
2021-01-21 12:00:00,2021-01-21 13:00:00,DK2,262.839996,35.34,2021-01-21,13
2021-01-21 13:00:00,2021-01-21 14:00:00,DK2,269.390015,36.220001,2021-01-21,14
2021-01-21 14:00:00,2021-01-21 15:00:00,DK2,272.290009,36.610001,2021-01-21,15
2021-01-21 15:00:00,2021-01-21 16:00:00,DK2,282.100006,37.93,2021-01-21,16
2021-01-21 16:00:00,2021-01-21 17:00:00,DK2,293.929993,39.52,2021-01-21,17
2021-01-21 17:00:00,2021-01-21 18:00:00,DK2,276.820007,37.220001,2021-01-21,18
2021-01-21 18:00:00,2021-01-21 19:00:00,DK2,265.589996,35.709999,2021-01-21,19
2021-01-21 19:00:00,2021-01-21 20:00:00,DK2,238.070007,32.009998,2021-01-21,20
2021-01-21 20:00:00,2021-01-21 21:00:00,DK2,223.720001,30.08,2021-01-21,21
2021-01-21 21:00:00,2021-01-21 22:00:00,DK2,204.009995,27.43,2021-01-21,22
2021-01-21 22:00:00,2021-01-21 23:00:00,DK2,179.169998,24.09,2021-01-21,23
2021-01-21 23:00:00,2021-01-22 00:00:00,DK2,92.629997,12.45,2021-01-22,0
2021-01-22 00:00:00,2021-01-22 01:00:00,DK2,103.559998,13.92,2021-01-22,1
2021-01-22 01:00:00,2021-01-22 02:00:00,DK2,82.440002,11.08,2021-01-22,2
2021-01-22 02:00:00,2021-01-22 03:00:00,DK2,87.790001,11.8,2021-01-22,3
2021-01-22 03:00:00,2021-01-22 04:00:00,DK2,144.929993,19.48,2021-01-22,4
2021-01-22 04:00:00,2021-01-22 05:00:00,DK2,200.360001,26.93,2021-01-22,5
2021-01-22 05:00:00,2021-01-22 06:00:00,DK2,239.789993,32.23,2021-01-22,6
2021-01-22 06:00:00,2021-01-22 07:00:00,DK2,280.190002,37.66,2021-01-22,7
2021-01-22 07:00:00,2021-01-22 08:00:00,DK2,308.829987,41.509998,2021-01-22,8
2021-01-22 08:00:00,2021-01-22 09:00:00,DK2,294.769989,39.619999,2021-01-22,9
2021-01-22 09:00:00,2021-01-22 10:00:00,DK2,287.329987,38.619999,2021-01-22,10
2021-01-22 10:00:00,2021-01-22 11:00:00,DK2,278.700012,37.459999,2021-01-22,11
2021-01-22 11:00:00,2021-01-22 12:00:00,DK2,270.73999,36.389999,2021-01-22,12
2021-01-22 12:00:00,2021-01-22 13:00:00,DK2,266.579987,35.830002,2021-01-22,13
2021-01-22 13:00:00,2021-01-22 14:00:00,DK2,262.410004,35.27,2021-01-22,14
2021-01-22 14:00:00,2021-01-22 15:00:00,DK2,261.73999,35.18,2021-01-22,15
2021-01-22 15:00:00,2021-01-22 16:00:00,DK2,265.679993,35.709999,2021-01-22,16
2021-01-22 16:00:00,2021-01-22 17:00:00,DK2,269.480011,36.220001,2021-01-22,17
2021-01-22 17:00:00,2021-01-22 18:00:00,DK2,263.899994,35.470001,2021-01-22,18
2021-01-22 18:00:00,2021-01-22 19:00:00,DK2,248.119995,33.349998,2021-01-22,19
2021-01-22 19:00:00,2021-01-22 20:00:00,DK2,218.220001,29.33,2021-01-22,20
2021-01-22 20:00:00,2021-01-22 21:00:00,DK2,207.059998,27.83,2021-01-22,21
2021-01-22 21:00:00,2021-01-22 22:00:00,DK2,199.169998,26.77,2021-01-22,22
2021-01-22 22:00:00,2021-01-22 23:00:00,DK2,188.979996,25.4,2021-01-22,23
2021-01-22 23:00:00,2021-01-23 00:00:00,DK2,192.339996,25.85,2021-01-23,0
2021-01-23 00:00:00,2021-01-23 01:00:00,DK2,185.789993,24.969999,2021-01-23,1
2021-01-23 01:00:00,2021-01-23 02:00:00,DK2,221.660004,29.790001,2021-01-23,2
2021-01-23 02:00:00,2021-01-23 03:00:00,DK2,225.600006,30.32,2021-01-23,3
2021-01-23 03:00:00,2021-01-23 04:00:00,DK2,232.520004,31.25,2021-01-23,4
2021-01-23 04:00:00,2021-01-23 05:00:00,DK2,239.960007,32.25,2021-01-23,5
2021-01-23 05:00:00,2021-01-23 06:00:00,DK2,315.48999,42.400002,2021-01-23,6
2021-01-23 06:00:00,2021-01-23 07:00:00,DK2,341.380005,45.880001,2021-01-23,7
2021-01-23 07:00:00,2021-01-23 08:00:00,DK2,372.040009,50.0,2021-01-23,8
2021-01-23 08:00:00,2021-01-23 09:00:00,DK2,423.519989,56.919998,2021-01-23,9
2021-01-23 09:00:00,2021-01-23 10:00:00,DK2,432.679993,58.150002,2021-01-23,10
2021-01-23 10:00:00,2021-01-23 11:00:00,DK2,438.630005,58.950001,2021-01-23,11
2021-01-23 11:00:00,2021-01-23 12:00:00,DK2,421.369995,56.630001,2021-01-23,12
2021-01-23 12:00:00,2021-01-23 13:00:00,DK2,386.920013,52.0,2021-01-23,13
2021-01-23 13:00:00,2021-01-23 14:00:00,DK2,379.480011,51.0,2021-01-23,14
2021-01-23 14:00:00,2021-01-23 15:00:00,DK2,399.190002,53.650002,2021-01-23,15
2021-01-23 15:00:00,2021-01-23 16:00:00,DK2,433.790009,58.299999,2021-01-23,16
2021-01-23 16:00:00,2021-01-23 17:00:00,DK2,469.429993,63.09,2021-01-23,17
2021-01-23 17:00:00,2021-01-23 18:00:00,DK2,492.049988,66.129997,2021-01-23,18
2021-01-23 18:00:00,2021-01-23 19:00:00,DK2,470.920013,63.290001,2021-01-23,19
2021-01-23 19:00:00,2021-01-23 20:00:00,DK2,432.75,58.16,2021-01-23,20
2021-01-23 20:00:00,2021-01-23 21:00:00,DK2,392.869995,52.799999,2021-01-23,21
2021-01-23 21:00:00,2021-01-23 22:00:00,DK2,380.959991,51.200001,2021-01-23,22
2021-01-23 22:00:00,2021-01-23 23:00:00,DK2,351.049988,47.18,2021-01-23,23
2021-01-23 23:00:00,2021-01-24 00:00:00,DK2,333.299988,44.799999,2021-01-24,0
2021-01-24 00:00:00,2021-01-24 01:00:00,DK2,302.570007,40.669998,2021-01-24,1
2021-01-24 01:00:00,2021-01-24 02:00:00,DK2,306.809998,41.240002,2021-01-24,2
2021-01-24 02:00:00,2021-01-24 03:00:00,DK2,299.369995,40.240002,2021-01-24,3
2021-01-24 03:00:00,2021-01-24 04:00:00,DK2,295.950012,39.779999,2021-01-24,4
2021-01-24 04:00:00,2021-01-24 05:00:00,DK2,296.839996,39.900002,2021-01-24,5
2021-01-24 05:00:00,2021-01-24 06:00:00,DK2,301.75,40.560001,2021-01-24,6
2021-01-24 06:00:00,2021-01-24 07:00:00,DK2,312.23999,41.970001,2021-01-24,7
2021-01-24 07:00:00,2021-01-24 08:00:00,DK2,342.230011,46.0,2021-01-24,8
2021-01-24 08:00:00,2021-01-24 09:00:00,DK2,376.0,50.540001,2021-01-24,9
2021-01-24 09:00:00,2021-01-24 10:00:00,DK2,394.970001,53.09,2021-01-24,10
2021-01-24 10:00:00,2021-01-24 11:00:00,DK2,404.269989,54.34,2021-01-24,11
2021-01-24 11:00:00,2021-01-24 12:00:00,DK2,385.820007,51.860001,2021-01-24,12
2021-01-24 12:00:00,2021-01-24 13:00:00,DK2,342.149994,45.990002,2021-01-24,13
2021-01-24 13:00:00,2021-01-24 14:00:00,DK2,329.880005,44.34,2021-01-24,14
2021-01-24 14:00:00,2021-01-24 15:00:00,DK2,341.709991,45.93,2021-01-24,15
2021-01-24 15:00:00,2021-01-24 16:00:00,DK2,386.859985,52.0,2021-01-24,16
